No.,ID,Name Variable,Value,Timestamp,Kind of Data,Connected Wifi
260,D100,Encoder Value,799,2024-04-27T16:46:16.551845,Encoder,1
282,Y42,S10/out/02,0,2024-04-27T16:46:16.611415,Output,1
226,X114,S10/in/04,0,2024-04-27T16:46:16.660618,Input,1
261,D100,Encoder Value,865,2024-04-27T16:46:16.740039,Encoder,1
283,Y43,S10/out/03,0,2024-04-27T16:46:16.803880,Output,1
227,X115,S10/in/05,0,2024-04-27T16:46:16.828179,Input,1
262,D100,Encoder Value,919,2024-04-27T16:46:16.892432,Encoder,1
284,Y251,S10/out/05,1,2024-04-27T16:46:16.945315,Output,1
285,Y253,S10/out/07,1,2024-04-27T16:46:16.964514,Output,1
263,D100,Encoder Value,966,2024-04-27T16:46:17.031564,Encoder,1
228,X110,S10/in/00,1,2024-04-27T16:46:17.073602,Input,1
286,Y255,S10/out/09,1,2024-04-27T16:46:17.106608,Output,1
229,X111,S10/in/01,1,2024-04-27T16:46:17.217434,Input,1
287,Y257,S10/out/11,1,2024-04-27T16:46:17.240105,Output,1
205,D3012,goodProductRaw,-32657,2024-04-27T16:46:17.308411,Counting,1
264,D100,Encoder Value,19,2024-04-27T16:46:17.333855,Encoder,1
230,X130,S10/in/06,1,2024-04-27T16:46:17.398275,Input,1
206,D3150,ACT_BATCH_CNT,2566,2024-04-27T16:46:17.453650,Counting,1
265,D100,Encoder Value,118,2024-04-27T16:46:17.478785,Encoder,1
231,X131,S10/in/07,1,2024-04-27T16:46:17.530487,Input,1
207,D3000,TOTAL_CNT_TR1,8545,2024-04-27T16:46:17.588638,Counting,1
288,Y251,S10/out/05,0,2024-04-27T16:46:17.668608,Output,1
208,D3002,TOTAL_CNT_TR2,8539,2024-04-27T16:46:17.712933,Counting,1
266,D100,Encoder Value,172,2024-04-27T16:46:17.744184,Encoder,1
289,Y253,S10/out/07,0,2024-04-27T16:46:17.814683,Output,1
267,D100,Encoder Value,258,2024-04-27T16:46:17.884145,Encoder,1
290,Y255,S10/out/09,0,2024-04-27T16:46:17.946541,Output,1
209,D3004,TOTAL_CNT_TR3,8534,2024-04-27T16:46:18.018513,Counting,1
210,D3006,TOTAL_CNT_TR4,8516,2024-04-27T16:46:18.060293,Counting,1
291,Y257,S10/out/11,0,2024-04-27T16:46:18.184912,Output,1
268,D100,Encoder Value,350,2024-04-27T16:46:18.255969,Encoder,1
232,X110,S10/in/00,0,2024-04-27T16:46:18.342377,Input,1
292,Y250,S10/out/04,1,2024-04-27T16:46:18.382072,Output,1
211,D3020,GOOD_CNT_TR1,8255,2024-04-27T16:46:18.405598,Counting,1
212,D3022,GOOD_CNT_TR2,8305,2024-04-27T16:46:18.433220,Counting,1
233,X111,S10/in/01,0,2024-04-27T16:46:18.504931,Input,1
293,Y252,S10/out/06,1,2024-04-27T16:46:18.536520,Output,1
294,Y254,S10/out/08,1,2024-04-27T16:46:18.563577,Output,1
213,D3024,GOOD_CNT_TR3,8138,2024-04-27T16:46:18.599407,Counting,1
269,D100,Encoder Value,462,2024-04-27T16:46:18.643464,Encoder,1
234,X130,S10/in/06,0,2024-04-27T16:46:18.703696,Input,1
295,Y256,S10/out/10,1,2024-04-27T16:46:18.745521,Output,1
214,D3026,GOOD_CNT_TR4,8181,2024-04-27T16:46:18.769543,Counting,1
215,D3039,productCount,-31402,2024-04-27T16:46:18.796132,Counting,1
235,X131,S10/in/07,0,2024-04-27T16:46:18.847124,Input,1
296,Y250,S10/out/04,0,2024-04-27T16:46:18.913524,Output,1
297,Y252,S10/out/06,0,2024-04-27T16:46:19.011132,Output,1
298,Y254,S10/out/08,0,2024-04-27T16:46:19.034652,Output,1
270,D100,Encoder Value,691,2024-04-27T16:46:19.133086,Encoder,1
299,Y256,S10/out/10,0,2024-04-27T16:46:19.153364,Output,1
271,D100,Encoder Value,729,2024-04-27T16:46:19.241288,Encoder,1
272,D100,Encoder Value,766,2024-04-27T16:46:19.346231,Encoder,1
273,D100,Encoder Value,803,2024-04-27T16:46:19.534537,Encoder,1
274,D100,Encoder Value,871,2024-04-27T16:46:19.642358,Encoder,1
275,D100,Encoder Value,911,2024-04-27T16:46:19.756417,Encoder,1
216,D3012,goodProductRaw,-32653,2024-04-27T16:46:19.849600,Counting,1
217,D3150,ACT_BATCH_CNT,2570,2024-04-27T16:46:19.948567,Counting,1
300,Y251,S10/out/05,1,2024-04-27T16:46:19.973230,Output,1
276,D100,Encoder Value,965,2024-04-27T16:46:20.009482,Encoder,1
236,X130,S10/in/06,1,2024-04-27T16:46:20.039017,Input,1
237,X131,S10/in/07,1,2024-04-27T16:46:20.072628,Input,1
218,D3000,TOTAL_CNT_TR1,8546,2024-04-27T16:46:20.109819,Counting,1
301,Y253,S10/out/07,1,2024-04-27T16:46:20.140102,Output,1
302,Y255,S10/out/09,1,2024-04-27T16:46:20.161297,Output,1
303,Y257,S10/out/11,1,2024-04-27T16:46:20.191983,Output,1
277,D100,Encoder Value,72,2024-04-27T16:46:20.224065,Encoder,1
238,X110,S10/in/00,1,2024-04-27T16:46:20.255953,Input,1
239,X111,S10/in/01,1,2024-04-27T16:46:20.269953,Input,1
219,D3002,TOTAL_CNT_TR2,8540,2024-04-27T16:46:20.358439,Counting,1
220,D3004,TOTAL_CNT_TR3,8535,2024-04-27T16:46:20.370443,Counting,1
304,Y251,S10/out/05,0,2024-04-27T16:46:20.412906,Output,1
278,D100,Encoder Value,114,2024-04-27T16:46:20.439391,Encoder,1
221,D3006,TOTAL_CNT_TR4,8517,2024-04-27T16:46:20.469980,Counting,1
305,Y253,S10/out/07,0,2024-04-27T16:46:20.515763,Output,1
222,D3020,GOOD_CNT_TR1,8256,2024-04-27T16:46:20.572781,Counting,1
223,D3022,GOOD_CNT_TR2,8306,2024-04-27T16:46:20.596203,Counting,1
306,Y255,S10/out/09,0,2024-04-27T16:46:20.634599,Output,1
279,D100,Encoder Value,186,2024-04-27T16:46:20.665142,Encoder,1
224,D3024,GOOD_CNT_TR3,8139,2024-04-27T16:46:20.720108,Counting,1
307,Y257,S10/out/11,0,2024-04-27T16:46:20.755983,Output,1
280,D100,Encoder Value,269,2024-04-27T16:46:20.790777,Encoder,1
225,D3026,GOOD_CNT_TR4,8182,2024-04-27T16:46:20.841831,Counting,1
240,X110,S10/in/00,0,2024-04-27T16:46:20.933238,Input,1
226,D3039,productCount,-31398,2024-04-27T16:46:20.974287,Counting,1
308,Y250,S10/out/04,1,2024-04-27T16:46:21.015436,Output,1
241,X111,S10/in/01,0,2024-04-27T16:46:21.051132,Input,1
309,Y252,S10/out/06,1,2024-04-27T16:46:21.118592,Output,1
281,D100,Encoder Value,361,2024-04-27T16:46:21.139554,Encoder,1
242,X130,S10/in/06,0,2024-04-27T16:46:21.150450,Input,1
310,Y254,S10/out/08,1,2024-04-27T16:46:21.221691,Output,1
311,Y256,S10/out/10,1,2024-04-27T16:46:21.242211,Output,1
282,D100,Encoder Value,436,2024-04-27T16:46:21.265931,Encoder,1
243,X131,S10/in/07,0,2024-04-27T16:46:21.355334,Input,1
283,D100,Encoder Value,472,2024-04-27T16:46:21.375033,Encoder,1
312,Y250,S10/out/04,0,2024-04-27T16:46:21.448259,Output,1
284,D100,Encoder Value,516,2024-04-27T16:46:21.499605,Encoder,1
313,Y252,S10/out/06,0,2024-04-27T16:46:21.557574,Output,1
314,Y254,S10/out/08,0,2024-04-27T16:46:21.577484,Output,1
285,D100,Encoder Value,562,2024-04-27T16:46:21.632141,Encoder,1
244,X112,S10/in/02,1,2024-04-27T16:46:21.694535,Input,1
315,Y256,S10/out/10,0,2024-04-27T16:46:21.798362,Output,1
245,X113,S10/in/03,1,2024-04-27T16:46:21.823438,Input,1
286,D100,Encoder Value,641,2024-04-27T16:46:21.863855,Encoder,1
246,X114,S10/in/04,1,2024-04-27T16:46:21.916313,Input,1
247,X115,S10/in/05,1,2024-04-27T16:46:22.000921,Input,1
287,D100,Encoder Value,676,2024-04-27T16:46:22.042449,Encoder,1
248,X112,S10/in/02,0,2024-04-27T16:46:22.120377,Input,1
249,X113,S10/in/03,0,2024-04-27T16:46:22.238830,Input,1
288,D100,Encoder Value,789,2024-04-27T16:46:22.284311,Encoder,1
250,X114,S10/in/04,0,2024-04-27T16:46:22.371291,Input,1
251,X115,S10/in/05,0,2024-04-27T16:46:22.433193,Input,1
289,D100,Encoder Value,875,2024-04-27T16:46:22.526886,Encoder,1
290,D100,Encoder Value,918,2024-04-27T16:46:22.650761,Encoder,1
291,D100,Encoder Value,964,2024-04-27T16:46:22.789061,Encoder,1
316,Y251,S10/out/05,1,2024-04-27T16:46:22.812388,Output,1
317,Y253,S10/out/07,1,2024-04-27T16:46:22.830380,Output,1
292,D100,Encoder Value,17,2024-04-27T16:46:22.938222,Encoder,1
318,Y255,S10/out/09,1,2024-04-27T16:46:22.967411,Output,1
252,X110,S10/in/00,1,2024-04-27T16:46:23.024261,Input,1
253,X111,S10/in/01,1,2024-04-27T16:46:23.062182,Input,1
227,D3012,goodProductRaw,-32649,2024-04-27T16:46:23.141511,Counting,1
293,D100,Encoder Value,101,2024-04-27T16:46:23.185515,Encoder,1
254,X130,S10/in/06,1,2024-04-27T16:46:23.230753,Input,1
228,D3150,ACT_BATCH_CNT,2574,2024-04-27T16:46:23.305995,Counting,1
319,Y257,S10/out/11,1,2024-04-27T16:46:23.328596,Output,1
294,D100,Encoder Value,164,2024-04-27T16:46:23.364382,Encoder,1
255,X131,S10/in/07,1,2024-04-27T16:46:23.395748,Input,1
229,D3000,TOTAL_CNT_TR1,8547,2024-04-27T16:46:23.463098,Counting,1
295,D100,Encoder Value,218,2024-04-27T16:46:23.518645,Encoder,1
230,D3002,TOTAL_CNT_TR2,8541,2024-04-27T16:46:23.581743,Counting,1
320,Y251,S10/out/05,0,2024-04-27T16:46:23.604280,Output,1
296,D100,Encoder Value,269,2024-04-27T16:46:23.666046,Encoder,1
231,D3004,TOTAL_CNT_TR3,8536,2024-04-27T16:46:23.713807,Counting,1
321,Y253,S10/out/07,0,2024-04-27T16:46:23.730325,Output,1
232,D3006,TOTAL_CNT_TR4,8518,2024-04-27T16:46:23.816186,Counting,1
322,Y255,S10/out/09,0,2024-04-27T16:46:23.830704,Output,1
256,X110,S10/in/00,0,2024-04-27T16:46:23.863611,Input,1
297,D100,Encoder Value,310,2024-04-27T16:46:23.882824,Encoder,1
233,D3020,GOOD_CNT_TR1,8257,2024-04-27T16:46:23.944132,Counting,1
323,Y257,S10/out/11,0,2024-04-27T16:46:23.960653,Output,1
257,X111,S10/in/01,0,2024-04-27T16:46:23.993919,Input,1
234,D3022,GOOD_CNT_TR2,8307,2024-04-27T16:46:24.045804,Counting,1
258,X130,S10/in/06,0,2024-04-27T16:46:24.087690,Input,1
298,D100,Encoder Value,392,2024-04-27T16:46:24.102378,Encoder,1
235,D3024,GOOD_CNT_TR3,8140,2024-04-27T16:46:24.143548,Counting,1
324,Y250,S10/out/04,1,2024-04-27T16:46:24.156705,Output,1
259,X131,S10/in/07,0,2024-04-27T16:46:24.182925,Input,1
299,D100,Encoder Value,461,2024-04-27T16:46:24.213751,Encoder,1
236,D3026,GOOD_CNT_TR4,8183,2024-04-27T16:46:24.266487,Counting,1
325,Y252,S10/out/06,1,2024-04-27T16:46:24.303103,Output,1
300,D100,Encoder Value,520,2024-04-27T16:46:24.386826,Encoder,1
237,D3039,productCount,-31394,2024-04-27T16:46:24.418583,Counting,1
326,Y254,S10/out/08,1,2024-04-27T16:46:24.455647,Output,1
301,D100,Encoder Value,577,2024-04-27T16:46:24.548804,Encoder,1
327,Y256,S10/out/10,1,2024-04-27T16:46:24.579863,Output,1
328,Y250,S10/out/04,0,2024-04-27T16:46:24.814360,Output,1
302,D100,Encoder Value,660,2024-04-27T16:46:24.922196,Encoder,1
303,D100,Encoder Value,760,2024-04-27T16:46:25.079445,Encoder,1
329,Y252,S10/out/06,0,2024-04-27T16:46:25.112464,Output,1
304,D100,Encoder Value,813,2024-04-27T16:46:25.227933,Encoder,1
330,Y254,S10/out/08,0,2024-04-27T16:46:25.318382,Output,1
305,D100,Encoder Value,856,2024-04-27T16:46:25.346903,Encoder,1
331,Y256,S10/out/10,0,2024-04-27T16:46:25.430933,Output,1
306,D100,Encoder Value,897,2024-04-27T16:46:25.466108,Encoder,1
307,D100,Encoder Value,938,2024-04-27T16:46:25.585114,Encoder,1
332,Y251,S10/out/05,1,2024-04-27T16:46:25.652849,Output,1
308,D100,Encoder Value,978,2024-04-27T16:46:25.703111,Encoder,1
238,D3012,goodProductRaw,-32645,2024-04-27T16:46:25.739721,Counting,1
333,Y253,S10/out/07,1,2024-04-27T16:46:25.769789,Output,1
260,X111,S10/in/01,1,2024-04-27T16:46:25.785973,Input,1
309,D100,Encoder Value,26,2024-04-27T16:46:25.840126,Encoder,1
239,D3150,ACT_BATCH_CNT,2578,2024-04-27T16:46:25.872135,Counting,1
240,D3000,TOTAL_CNT_TR1,8548,2024-04-27T16:46:25.902975,Counting,1
241,D3002,TOTAL_CNT_TR2,8542,2024-04-27T16:46:25.935976,Counting,1
261,X130,S10/in/06,1,2024-04-27T16:46:25.966496,Input,1
310,D100,Encoder Value,95,2024-04-27T16:46:26.043167,Encoder,1
334,Y255,S10/out/09,1,2024-04-27T16:46:26.077931,Output,1
242,D3004,TOTAL_CNT_TR3,8537,2024-04-27T16:46:26.103401,Counting,1
262,X131,S10/in/07,1,2024-04-27T16:46:26.127102,Input,1
311,D100,Encoder Value,151,2024-04-27T16:46:26.204419,Encoder,1
335,Y257,S10/out/11,1,2024-04-27T16:46:26.229675,Output,1
243,D3006,TOTAL_CNT_TR4,8519,2024-04-27T16:46:26.254647,Counting,1
336,Y251,S10/out/05,0,2024-04-27T16:46:26.363176,Output,1
263,X110,S10/in/00,1,2024-04-27T16:46:26.384717,Input,1
312,D100,Encoder Value,204,2024-04-27T16:46:26.459686,Encoder,1
244,D3020,GOOD_CNT_TR1,8258,2024-04-27T16:46:26.494043,Counting,1
337,Y253,S10/out/07,0,2024-04-27T16:46:26.538711,Output,1
313,D100,Encoder Value,305,2024-04-27T16:46:26.641153,Encoder,1
245,D3022,GOOD_CNT_TR2,8308,2024-04-27T16:46:26.667612,Counting,1
246,D3024,GOOD_CNT_TR3,8141,2024-04-27T16:46:26.687636,Counting,1
247,D3026,GOOD_CNT_TR4,8184,2024-04-27T16:46:26.743868,Counting,1
248,D3039,productCount,-31390,2024-04-27T16:46:26.811339,Counting,1
338,Y255,S10/out/09,0,2024-04-27T16:46:26.917421,Output,1
264,X110,S10/in/00,0,2024-04-27T16:46:26.974312,Input,1
314,D100,Encoder Value,402,2024-04-27T16:46:27.059583,Encoder,1
339,Y257,S10/out/11,0,2024-04-27T16:46:27.086927,Output,1
265,X111,S10/in/01,0,2024-04-27T16:46:27.134453,Input,1
266,X130,S10/in/06,0,2024-04-27T16:46:27.257941,Input,1
315,D100,Encoder Value,510,2024-04-27T16:46:27.340404,Encoder,1
267,X131,S10/in/07,0,2024-04-27T16:46:27.383799,Input,1
340,Y40,S10/out/00,1,2024-04-27T16:46:27.472829,Output,1
316,D100,Encoder Value,593,2024-04-27T16:46:27.556688,Encoder,1
341,Y41,S10/out/01,1,2024-04-27T16:46:27.581115,Output,1
268,X112,S10/in/02,1,2024-04-27T16:46:27.689712,Input,1
269,X113,S10/in/03,1,2024-04-27T16:46:27.720235,Input,1
270,X114,S10/in/04,1,2024-04-27T16:46:27.745239,Input,1
317,D100,Encoder Value,707,2024-04-27T16:46:27.802800,Encoder,1
342,Y42,S10/out/02,1,2024-04-27T16:46:27.824724,Output,1
271,X115,S10/in/05,1,2024-04-27T16:46:27.883551,Input,1
318,D100,Encoder Value,757,2024-04-27T16:46:27.947271,Encoder,1
272,X112,S10/in/02,0,2024-04-27T16:46:28.009727,Input,1
273,X113,S10/in/03,0,2024-04-27T16:46:28.030910,Input,1
343,Y43,S10/out/03,1,2024-04-27T16:46:28.059974,Output,1
319,D100,Encoder Value,810,2024-04-27T16:46:28.094464,Encoder,1
274,X114,S10/in/04,0,2024-04-27T16:46:28.168383,Input,1
344,Y40,S10/out/00,0,2024-04-27T16:46:28.208793,Output,1
320,D100,Encoder Value,859,2024-04-27T16:46:28.232792,Encoder,1
275,X115,S10/in/05,0,2024-04-27T16:46:28.284881,Input,1
345,Y41,S10/out/01,0,2024-04-27T16:46:28.321771,Output,1
321,D100,Encoder Value,902,2024-04-27T16:46:28.356005,Encoder,1
346,Y42,S10/out/02,0,2024-04-27T16:46:28.429994,Output,1
322,D100,Encoder Value,945,2024-04-27T16:46:28.479676,Encoder,1
347,Y43,S10/out/03,0,2024-04-27T16:46:28.538066,Output,1
249,D3012,goodProductRaw,-32641,2024-04-27T16:46:28.565477,Counting,1
250,D3150,ACT_BATCH_CNT,2582,2024-04-27T16:46:28.591932,Counting,1
251,D3000,TOTAL_CNT_TR1,8549,2024-04-27T16:46:28.618934,Counting,1
348,Y251,S10/out/05,1,2024-04-27T16:46:28.714549,Output,1
252,D3002,TOTAL_CNT_TR2,8543,2024-04-27T16:46:28.758325,Counting,1
276,X110,S10/in/00,1,2024-04-27T16:46:28.799618,Input,1
349,Y253,S10/out/07,1,2024-04-27T16:46:28.849943,Output,1
323,D100,Encoder Value,40,2024-04-27T16:46:28.870450,Encoder,1
253,D3004,TOTAL_CNT_TR3,8538,2024-04-27T16:46:28.884425,Counting,1
277,X111,S10/in/01,1,2024-04-27T16:46:28.905614,Input,1
350,Y255,S10/out/09,1,2024-04-27T16:46:28.946988,Output,1
324,D100,Encoder Value,114,2024-04-27T16:46:28.972407,Encoder,1
278,X130,S10/in/06,1,2024-04-27T16:46:28.996757,Input,1
351,Y257,S10/out/11,1,2024-04-27T16:46:29.038749,Output,1
254,D3006,TOTAL_CNT_TR4,8520,2024-04-27T16:46:29.083843,Counting,1
325,D100,Encoder Value,168,2024-04-27T16:46:29.127821,Encoder,1
279,X131,S10/in/07,1,2024-04-27T16:46:29.170051,Input,1
255,D3020,GOOD_CNT_TR1,8259,2024-04-27T16:46:29.256072,Counting,1
256,D3022,GOOD_CNT_TR2,8309,2024-04-27T16:46:29.359155,Counting,1
326,D100,Encoder Value,222,2024-04-27T16:46:29.378669,Encoder,1
352,Y251,S10/out/05,0,2024-04-27T16:46:29.443219,Output,1
327,D100,Encoder Value,299,2024-04-27T16:46:29.506869,Encoder,1
280,X110,S10/in/00,0,2024-04-27T16:46:29.543912,Input,1
353,Y253,S10/out/07,0,2024-04-27T16:46:29.592447,Output,1
257,D3024,GOOD_CNT_TR3,8142,2024-04-27T16:46:29.640132,Counting,1
328,D100,Encoder Value,379,2024-04-27T16:46:29.730618,Encoder,1
281,X111,S10/in/01,0,2024-04-27T16:46:29.773562,Input,1
354,Y255,S10/out/09,0,2024-04-27T16:46:29.862388,Output,1
258,D3026,GOOD_CNT_TR4,8185,2024-04-27T16:46:29.925631,Counting,1
329,D100,Encoder Value,476,2024-04-27T16:46:30.014290,Encoder,1
355,Y257,S10/out/11,0,2024-04-27T16:46:30.068550,Output,1
259,D3039,productCount,-31386,2024-04-27T16:46:30.121438,Counting,1
282,X130,S10/in/06,0,2024-04-27T16:46:30.317891,Input,1
330,D100,Encoder Value,596,2024-04-27T16:46:30.358082,Encoder,1
283,X131,S10/in/07,0,2024-04-27T16:46:30.451113,Input,1
331,D100,Encoder Value,641,2024-04-27T16:46:30.578895,Encoder,1
332,D100,Encoder Value,717,2024-04-27T16:46:30.709446,Encoder,1
333,D100,Encoder Value,754,2024-04-27T16:46:30.811632,Encoder,1
334,D100,Encoder Value,790,2024-04-27T16:46:30.997142,Encoder,1
335,D100,Encoder Value,856,2024-04-27T16:46:31.100875,Encoder,1
336,D100,Encoder Value,892,2024-04-27T16:46:31.204989,Encoder,1
337,D100,Encoder Value,935,2024-04-27T16:46:31.329171,Encoder,1
356,Y251,S10/out/05,1,2024-04-27T16:46:31.398140,Output,1
338,D100,Encoder Value,983,2024-04-27T16:46:31.471370,Encoder,1
284,X110,S10/in/00,1,2024-04-27T16:46:31.514702,Input,1
285,X111,S10/in/01,1,2024-04-27T16:46:31.547861,Input,1
357,Y253,S10/out/07,1,2024-04-27T16:46:31.594829,Output,1
260,D3012,goodProductRaw,-32637,2024-04-27T16:46:31.641252,Counting,1
339,D100,Encoder Value,71,2024-04-27T16:46:31.724568,Encoder,1
286,X130,S10/in/06,1,2024-04-27T16:46:31.764668,Input,1
358,Y255,S10/out/09,1,2024-04-27T16:46:31.795195,Output,1
261,D3150,ACT_BATCH_CNT,2586,2024-04-27T16:46:31.840502,Counting,1
262,D3000,TOTAL_CNT_TR1,8550,2024-04-27T16:46:31.869702,Counting,1
340,D100,Encoder Value,147,2024-04-27T16:46:31.946268,Encoder,1
287,X131,S10/in/07,1,2024-04-27T16:46:31.971317,Input,1
359,Y257,S10/out/11,1,2024-04-27T16:46:32.001597,Output,1
263,D3002,TOTAL_CNT_TR2,8544,2024-04-27T16:46:32.125024,Counting,1
341,D100,Encoder Value,203,2024-04-27T16:46:32.201744,Encoder,1
360,Y251,S10/out/05,0,2024-04-27T16:46:32.237590,Output,1
264,D3004,TOTAL_CNT_TR3,8539,2024-04-27T16:46:32.266839,Counting,1
361,Y253,S10/out/07,0,2024-04-27T16:46:32.379319,Output,1
265,D3006,TOTAL_CNT_TR4,8521,2024-04-27T16:46:32.415869,Counting,1
342,D100,Encoder Value,295,2024-04-27T16:46:32.506041,Encoder,1
288,X110,S10/in/00,0,2024-04-27T16:46:32.541522,Input,1
289,X111,S10/in/01,0,2024-04-27T16:46:32.567610,Input,1
266,D3020,GOOD_CNT_TR1,8260,2024-04-27T16:46:32.604146,Counting,1
343,D100,Encoder Value,416,2024-04-27T16:46:32.711087,Encoder,1
290,X130,S10/in/06,0,2024-04-27T16:46:32.742952,Input,1
267,D3022,GOOD_CNT_TR2,8310,2024-04-27T16:46:32.795562,Counting,1
362,Y255,S10/out/09,0,2024-04-27T16:46:32.949495,Output,1
344,D100,Encoder Value,509,2024-04-27T16:46:32.984283,Encoder,1
268,D3024,GOOD_CNT_TR3,8143,2024-04-27T16:46:33.055009,Counting,1
269,D3026,GOOD_CNT_TR4,8186,2024-04-27T16:46:33.105365,Counting,1
363,Y257,S10/out/11,0,2024-04-27T16:46:33.197928,Output,1
291,X131,S10/in/07,0,2024-04-27T16:46:33.224236,Input,1
270,D3039,productCount,-31382,2024-04-27T16:46:33.294325,Counting,1
345,D100,Encoder Value,612,2024-04-27T16:46:33.381595,Encoder,1
346,D100,Encoder Value,693,2024-04-27T16:46:33.512580,Encoder,1
347,D100,Encoder Value,731,2024-04-27T16:46:33.709990,Encoder,1
348,D100,Encoder Value,796,2024-04-27T16:46:33.808300,Encoder,1
349,D100,Encoder Value,837,2024-04-27T16:46:33.922115,Encoder,1
350,D100,Encoder Value,881,2024-04-27T16:46:34.047344,Encoder,1
351,D100,Encoder Value,923,2024-04-27T16:46:34.170894,Encoder,1
364,Y251,S10/out/05,1,2024-04-27T16:46:34.207842,Output,1
352,D100,Encoder Value,972,2024-04-27T16:46:34.314845,Encoder,1
365,Y253,S10/out/07,1,2024-04-27T16:46:34.340775,Output,1
366,Y255,S10/out/09,1,2024-04-27T16:46:34.368795,Output,1
271,D3012,goodProductRaw,-32633,2024-04-27T16:46:34.422068,Counting,1
353,D100,Encoder Value,35,2024-04-27T16:46:34.508522,Encoder,1
367,Y257,S10/out/11,1,2024-04-27T16:46:34.539694,Output,1
272,D3150,ACT_BATCH_CNT,2590,2024-04-27T16:46:34.581273,Counting,1
292,X110,S10/in/00,1,2024-04-27T16:46:34.673567,Input,1
273,D3000,TOTAL_CNT_TR1,8551,2024-04-27T16:46:34.724786,Counting,1
354,D100,Encoder Value,142,2024-04-27T16:46:34.820054,Encoder,1
368,Y251,S10/out/05,0,2024-04-27T16:46:34.847272,Output,1
274,D3002,TOTAL_CNT_TR2,8545,2024-04-27T16:46:34.893451,Counting,1
293,X111,S10/in/01,1,2024-04-27T16:46:34.973722,Input,1
294,X130,S10/in/06,1,2024-04-27T16:46:35.006756,Input,1
369,Y253,S10/out/07,0,2024-04-27T16:46:35.045557,Output,1
370,Y255,S10/out/09,0,2024-04-27T16:46:35.078563,Output,1
371,Y257,S10/out/11,0,2024-04-27T16:46:35.116890,Output,1
355,D100,Encoder Value,276,2024-04-27T16:46:35.204766,Encoder,1
275,D3004,TOTAL_CNT_TR3,8540,2024-04-27T16:46:35.235877,Counting,1
276,D3006,TOTAL_CNT_TR4,8522,2024-04-27T16:46:35.263444,Counting,1
295,X131,S10/in/07,1,2024-04-27T16:46:35.326439,Input,1
356,D100,Encoder Value,329,2024-04-27T16:46:35.356348,Encoder,1
277,D3020,GOOD_CNT_TR1,8261,2024-04-27T16:46:35.383071,Counting,1
296,X110,S10/in/00,0,2024-04-27T16:46:35.459598,Input,1
297,X111,S10/in/01,0,2024-04-27T16:46:35.477491,Input,1
372,Y250,S10/out/04,1,2024-04-27T16:46:35.496493,Output,1
278,D3022,GOOD_CNT_TR2,8311,2024-04-27T16:46:35.517047,Counting,1
357,D100,Encoder Value,418,2024-04-27T16:46:35.605645,Encoder,1
373,Y252,S10/out/06,1,2024-04-27T16:46:35.621135,Output,1
279,D3024,GOOD_CNT_TR3,8144,2024-04-27T16:46:35.636147,Counting,1
298,X130,S10/in/06,0,2024-04-27T16:46:35.708498,Input,1
358,D100,Encoder Value,461,2024-04-27T16:46:35.732054,Encoder,1
280,D3026,GOOD_CNT_TR4,8187,2024-04-27T16:46:35.755178,Counting,1
299,X131,S10/in/07,0,2024-04-27T16:46:35.830307,Input,1
374,Y254,S10/out/08,1,2024-04-27T16:46:35.848355,Output,1
359,D100,Encoder Value,510,2024-04-27T16:46:35.875402,Encoder,1
375,Y256,S10/out/10,1,2024-04-27T16:46:35.959957,Output,1
281,D3039,productCount,-31378,2024-04-27T16:46:35.975333,Counting,1
376,Y40,S10/out/00,1,2024-04-27T16:46:36.073001,Output,1
360,D100,Encoder Value,553,2024-04-27T16:46:36.091019,Encoder,1
300,X112,S10/in/02,1,2024-04-27T16:46:36.181882,Input,1
377,Y41,S10/out/01,1,2024-04-27T16:46:36.207085,Output,1
301,X113,S10/in/03,1,2024-04-27T16:46:36.295373,Input,1
378,Y42,S10/out/02,1,2024-04-27T16:46:36.325283,Output,1
379,Y43,S10/out/03,1,2024-04-27T16:46:36.347471,Output,1
302,X114,S10/in/04,1,2024-04-27T16:46:36.428040,Input,1
361,D100,Encoder Value,636,2024-04-27T16:46:36.458075,Encoder,1
380,Y250,S10/out/04,0,2024-04-27T16:46:36.485406,Output,1
381,Y252,S10/out/06,0,2024-04-27T16:46:36.510739,Output,1
303,X115,S10/in/05,1,2024-04-27T16:46:36.596097,Input,1
362,D100,Encoder Value,778,2024-04-27T16:46:36.644669,Encoder,1
382,Y254,S10/out/08,0,2024-04-27T16:46:36.714877,Output,1
363,D100,Encoder Value,850,2024-04-27T16:46:36.848026,Encoder,1
304,X112,S10/in/02,0,2024-04-27T16:46:36.918395,Input,1
364,D100,Encoder Value,902,2024-04-27T16:46:36.997187,Encoder,1
305,X113,S10/in/03,0,2024-04-27T16:46:37.058985,Input,1
383,Y256,S10/out/10,0,2024-04-27T16:46:37.108569,Output,1
365,D100,Encoder Value,959,2024-04-27T16:46:37.165038,Encoder,1
306,X114,S10/in/04,0,2024-04-27T16:46:37.212085,Input,1
