No.,ID,Name Variable,Value,Timestamp,Kind of Data,Connected Wifi
120,D750,Cycle/S6/cycle/on/06,25,2024-04-27T16:33:18.123119,Cycle,1
121,D752,Cycle/S7/cycle/on/04,25,2024-04-27T16:33:18.229904,Cycle,1
19,Y22,S2/out/01,1,2024-04-27T16:33:20.635535,Output,1
1,D100,Encoder Value,918,2024-04-27T16:33:20.729912,Encoder,1
20,Y33,S2/out/06,1,2024-04-27T16:33:20.752626,Output,1
2,D100,Encoder Value,939,2024-04-27T16:33:20.865871,Encoder,1
21,Y34,S2/out/07,1,2024-04-27T16:33:20.958880,Output,1
3,D100,Encoder Value,967,2024-04-27T16:33:20.983412,Encoder,1
18,D3012,goodProductRaw,32019,2024-04-27T16:33:21.057599,Counting,1
22,Y35,S2/out/08,1,2024-04-27T16:33:21.092656,Output,1
4,D100,Encoder Value,16,2024-04-27T16:33:21.131732,Encoder,1
19,D3150,ACT_BATCH_CNT,1706,2024-04-27T16:33:21.199812,Counting,1
23,Y36,S2/out/09,1,2024-04-27T16:33:21.230296,Output,1
5,D100,Encoder Value,62,2024-04-27T16:33:21.269424,Encoder,1
20,D3000,TOTAL_CNT_TR1,8330,2024-04-27T16:33:21.327304,Counting,1
6,D100,Encoder Value,108,2024-04-27T16:33:21.403671,Encoder,1
21,D3002,TOTAL_CNT_TR2,8324,2024-04-27T16:33:21.439986,Counting,1
7,D100,Encoder Value,149,2024-04-27T16:33:21.521668,Encoder,1
22,D3004,TOTAL_CNT_TR3,8319,2024-04-27T16:33:21.548151,Counting,1
0,Run,Run,1,2024-04-27T16:33:21.626000,MachineStatus,1
8,D100,Encoder Value,198,2024-04-27T16:33:21.660080,Encoder,1
23,D3006,TOTAL_CNT_TR4,8301,2024-04-27T16:33:21.683111,Counting,1
24,D3020,GOOD_CNT_TR1,8040,2024-04-27T16:33:21.709540,Counting,1
9,D100,Encoder Value,251,2024-04-27T16:33:21.809475,Encoder,1
25,D3022,GOOD_CNT_TR2,8090,2024-04-27T16:33:21.835640,Counting,1
26,D3024,GOOD_CNT_TR3,7923,2024-04-27T16:33:21.860277,Counting,1
6,X33,S2/in/00,0,2024-04-27T16:33:21.952497,Input,1
27,D3026,GOOD_CNT_TR4,7966,2024-04-27T16:33:21.975181,Counting,1
10,D100,Encoder Value,336,2024-04-27T16:33:22.056132,Encoder,1
24,Y206,S2/out/15,1,2024-04-27T16:33:22.078816,Output,1
28,D3039,productCount,-32262,2024-04-27T16:33:22.103791,Counting,1
7,X34,S2/in/01,1,2024-04-27T16:33:22.192360,Input,1
25,Y211,S2/out/18,1,2024-04-27T16:33:22.212364,Output,1
11,D100,Encoder Value,423,2024-04-27T16:33:22.304123,Encoder,1
12,D100,Encoder Value,461,2024-04-27T16:33:22.415425,Encoder,1
26,Y206,S2/out/15,0,2024-04-27T16:33:22.518543,Output,1
13,D100,Encoder Value,507,2024-04-27T16:33:22.552156,Encoder,1
14,D100,Encoder Value,548,2024-04-27T16:33:22.670199,Encoder,1
27,Y22,S2/out/01,0,2024-04-27T16:33:22.738564,Output,1
15,D100,Encoder Value,591,2024-04-27T16:33:22.793697,Encoder,1
28,Y33,S2/out/06,0,2024-04-27T16:33:22.862654,Output,1
16,D100,Encoder Value,640,2024-04-27T16:33:22.937037,Encoder,1
29,Y34,S2/out/07,0,2024-04-27T16:33:22.994678,Output,1
17,D100,Encoder Value,686,2024-04-27T16:33:23.070445,Encoder,1
30,Y35,S2/out/08,0,2024-04-27T16:33:23.117712,Output,1
18,D100,Encoder Value,734,2024-04-27T16:33:23.209578,Encoder,1
31,Y36,S2/out/09,0,2024-04-27T16:33:23.240943,Output,1
19,D100,Encoder Value,783,2024-04-27T16:33:23.347531,Encoder,1
32,Y211,S2/out/18,0,2024-04-27T16:33:23.367235,Output,1
20,D100,Encoder Value,827,2024-04-27T16:33:23.464408,Encoder,1
8,X33,S2/in/00,1,2024-04-27T16:33:23.544840,Input,1
33,Y207,S2/out/16,1,2024-04-27T16:33:23.584038,Output,1
9,X34,S2/in/01,0,2024-04-27T16:33:23.662343,Input,1
21,D100,Encoder Value,907,2024-04-27T16:33:23.701803,Encoder,1
34,Y210,S2/out/17,1,2024-04-27T16:33:23.800469,Output,1
22,D100,Encoder Value,950,2024-04-27T16:33:23.825814,Encoder,1
35,Y22,S2/out/01,1,2024-04-27T16:33:23.918796,Output,1
23,D100,Encoder Value,991,2024-04-27T16:33:23.936942,Encoder,1
29,D3012,goodProductRaw,32023,2024-04-27T16:33:24.027320,Counting,1
24,D100,Encoder Value,30,2024-04-27T16:33:24.059998,Encoder,1
36,Y33,S2/out/06,1,2024-04-27T16:33:24.125247,Output,1
30,D3150,ACT_BATCH_CNT,1710,2024-04-27T16:33:24.144627,Counting,1
25,D100,Encoder Value,74,2024-04-27T16:33:24.191300,Encoder,1
37,Y34,S2/out/07,1,2024-04-27T16:33:24.237856,Output,1
31,D3000,TOTAL_CNT_TR1,8331,2024-04-27T16:33:24.263124,Counting,1
26,D100,Encoder Value,119,2024-04-27T16:33:24.322631,Encoder,1
38,Y35,S2/out/08,1,2024-04-27T16:33:24.358450,Output,1
39,Y36,S2/out/09,1,2024-04-27T16:33:24.385339,Output,1
27,D100,Encoder Value,166,2024-04-27T16:33:24.455104,Encoder,1
32,D3002,TOTAL_CNT_TR2,8325,2024-04-27T16:33:24.490936,Counting,1
33,D3004,TOTAL_CNT_TR3,8320,2024-04-27T16:33:24.525119,Counting,1
28,D100,Encoder Value,226,2024-04-27T16:33:24.628228,Encoder,1
40,Y207,S2/out/16,0,2024-04-27T16:33:24.656696,Output,1
34,D3006,TOTAL_CNT_TR4,8302,2024-04-27T16:33:24.683979,Counting,1
10,X33,S2/in/00,0,2024-04-27T16:33:24.761889,Input,1
29,D100,Encoder Value,289,2024-04-27T16:33:24.809774,Encoder,1
35,D3020,GOOD_CNT_TR1,8041,2024-04-27T16:33:24.847228,Counting,1
11,X34,S2/in/01,1,2024-04-27T16:33:24.979672,Input,1
30,D100,Encoder Value,370,2024-04-27T16:33:25.037755,Encoder,1
31,D100,Encoder Value,387,2024-04-27T16:33:25.088963,Encoder,1
41,Y210,S2/out/17,0,2024-04-27T16:33:25.155740,Output,1
36,D3022,GOOD_CNT_TR2,8091,2024-04-27T16:33:25.221335,Counting,1
32,D100,Encoder Value,465,2024-04-27T16:33:25.315411,Encoder,1
42,Y22,S2/out/01,0,2024-04-27T16:33:25.475219,Output,1
37,D3024,GOOD_CNT_TR3,7924,2024-04-27T16:33:25.709360,Counting,1
33,D100,Encoder Value,633,2024-04-27T16:33:25.804390,Encoder,1
38,D3026,GOOD_CNT_TR4,7967,2024-04-27T16:33:25.868094,Counting,1
43,Y33,S2/out/06,0,2024-04-27T16:33:25.935449,Output,1
34,D100,Encoder Value,689,2024-04-27T16:33:25.961786,Encoder,1
39,D3039,productCount,-32258,2024-04-27T16:33:26.000768,Counting,1
44,Y34,S2/out/07,0,2024-04-27T16:33:26.042076,Output,1
35,D100,Encoder Value,726,2024-04-27T16:33:26.072087,Encoder,1
45,Y35,S2/out/08,0,2024-04-27T16:33:26.130998,Output,1
36,D100,Encoder Value,761,2024-04-27T16:33:26.171898,Encoder,1
46,Y36,S2/out/09,0,2024-04-27T16:33:26.223801,Output,1
37,D100,Encoder Value,801,2024-04-27T16:33:26.284180,Encoder,1
47,Y27,S2/out/02,1,2024-04-27T16:33:26.346862,Output,1
12,X33,S2/in/00,1,2024-04-27T16:33:26.367982,Input,1
38,D100,Encoder Value,852,2024-04-27T16:33:26.428468,Encoder,1
48,Y207,S2/out/16,1,2024-04-27T16:33:26.485811,Output,1
39,D100,Encoder Value,899,2024-04-27T16:33:26.561833,Encoder,1
49,Y210,S2/out/17,1,2024-04-27T16:33:26.609426,Output,1
13,X34,S2/in/01,0,2024-04-27T16:33:26.649271,Input,1
40,D3012,goodProductRaw,32027,2024-04-27T16:33:26.716016,Counting,1
40,D100,Encoder Value,969,2024-04-27T16:33:26.770129,Encoder,1
41,D3150,ACT_BATCH_CNT,1714,2024-04-27T16:33:26.902583,Counting,1
50,Y22,S2/out/01,1,2024-04-27T16:33:26.976245,Output,1
42,D3000,TOTAL_CNT_TR1,8332,2024-04-27T16:33:27.034953,Counting,1
41,D100,Encoder Value,33,2024-04-27T16:33:27.083799,Encoder,1
51,Y27,S2/out/02,0,2024-04-27T16:33:27.128319,Output,1
43,D3002,TOTAL_CNT_TR2,8326,2024-04-27T16:33:27.202454,Counting,1
42,D100,Encoder Value,140,2024-04-27T16:33:27.274908,Encoder,1
52,Y33,S2/out/06,1,2024-04-27T16:33:27.307451,Output,1
44,D3004,TOTAL_CNT_TR3,8321,2024-04-27T16:33:27.371708,Counting,1
43,D100,Encoder Value,200,2024-04-27T16:33:27.442220,Encoder,1
45,D3006,TOTAL_CNT_TR4,8303,2024-04-27T16:33:27.494311,Counting,1
53,Y34,S2/out/07,1,2024-04-27T16:33:27.547265,Output,1
44,D100,Encoder Value,247,2024-04-27T16:33:27.580687,Encoder,1
46,D3020,GOOD_CNT_TR1,8042,2024-04-27T16:33:27.648274,Counting,1
54,Y35,S2/out/08,1,2024-04-27T16:33:27.701154,Output,1
45,D100,Encoder Value,266,2024-04-27T16:33:27.737096,Encoder,1
47,D3022,GOOD_CNT_TR2,8092,2024-04-27T16:33:27.776906,Counting,1
55,Y36,S2/out/09,1,2024-04-27T16:33:27.904580,Output,1
14,X33,S2/in/00,0,2024-04-27T16:33:27.940722,Input,1
46,D100,Encoder Value,395,2024-04-27T16:33:28.002988,Encoder,1
48,D3024,GOOD_CNT_TR3,7925,2024-04-27T16:33:28.038270,Counting,1
56,Y207,S2/out/16,0,2024-04-27T16:33:28.096089,Output,1
47,D100,Encoder Value,450,2024-04-27T16:33:28.161756,Encoder,1
57,Y210,S2/out/17,0,2024-04-27T16:33:28.228876,Output,1
15,X34,S2/in/01,1,2024-04-27T16:33:28.280247,Input,1
49,D3026,GOOD_CNT_TR4,7968,2024-04-27T16:33:28.352916,Counting,1
58,Y22,S2/out/01,0,2024-04-27T16:33:28.434145,Output,1
50,D3039,productCount,-32254,2024-04-27T16:33:28.470526,Counting,1
48,D100,Encoder Value,529,2024-04-27T16:33:28.487435,Encoder,1
59,Y33,S2/out/06,0,2024-04-27T16:33:28.543064,Output,1
49,D100,Encoder Value,598,2024-04-27T16:33:28.593597,Encoder,1
60,Y34,S2/out/07,0,2024-04-27T16:33:28.636108,Output,1
50,D100,Encoder Value,635,2024-04-27T16:33:28.697531,Encoder,1
61,Y35,S2/out/08,0,2024-04-27T16:33:28.749322,Output,1
62,Y36,S2/out/09,0,2024-04-27T16:33:28.843224,Output,1
51,D100,Encoder Value,702,2024-04-27T16:33:28.894808,Encoder,1
63,Y27,S2/out/02,1,2024-04-27T16:33:28.956854,Output,1
52,D100,Encoder Value,741,2024-04-27T16:33:29.008644,Encoder,1
64,Y207,S2/out/16,1,2024-04-27T16:33:29.051177,Output,1
53,D100,Encoder Value,781,2024-04-27T16:33:29.117301,Encoder,1
54,D100,Encoder Value,815,2024-04-27T16:33:29.217049,Encoder,1
16,X33,S2/in/00,1,2024-04-27T16:33:29.245602,Input,1
65,Y210,S2/out/17,1,2024-04-27T16:33:29.290479,Output,1
55,D100,Encoder Value,877,2024-04-27T16:33:29.390321,Encoder,1
56,D100,Encoder Value,916,2024-04-27T16:33:29.505161,Encoder,1
17,X34,S2/in/01,0,2024-04-27T16:33:29.593406,Input,1
66,Y27,S2/out/02,0,2024-04-27T16:33:29.612263,Output,1
67,Y207,S2/out/16,0,2024-04-27T16:33:29.716989,Output,1
57,D100,Encoder Value,963,2024-04-27T16:33:29.735435,Encoder,1
51,D3012,goodProductRaw,32031,2024-04-27T16:33:29.769657,Counting,1
58,D100,Encoder Value,38,2024-04-27T16:33:29.863875,Encoder,1
52,D3150,ACT_BATCH_CNT,1718,2024-04-27T16:33:29.886512,Counting,1
68,Y22,S2/out/01,1,2024-04-27T16:33:29.962366,Output,1
59,D100,Encoder Value,85,2024-04-27T16:33:30.001276,Encoder,1
69,Y33,S2/out/06,1,2024-04-27T16:33:30.089514,Output,1
53,D3000,TOTAL_CNT_TR1,8333,2024-04-27T16:33:30.120826,Counting,1
60,D100,Encoder Value,143,2024-04-27T16:33:30.163422,Encoder,1
70,Y34,S2/out/07,1,2024-04-27T16:33:30.235334,Output,1
54,D3002,TOTAL_CNT_TR2,8327,2024-04-27T16:33:30.273148,Counting,1
61,D100,Encoder Value,198,2024-04-27T16:33:30.324456,Encoder,1
71,Y35,S2/out/08,1,2024-04-27T16:33:30.392816,Output,1
55,D3004,TOTAL_CNT_TR3,8322,2024-04-27T16:33:30.429979,Counting,1
72,Y36,S2/out/09,1,2024-04-27T16:33:30.535504,Output,1
56,D3006,TOTAL_CNT_TR4,8304,2024-04-27T16:33:30.572921,Counting,1
62,D100,Encoder Value,256,2024-04-27T16:33:30.647035,Encoder,1
18,X33,S2/in/00,0,2024-04-27T16:33:30.711949,Input,1
73,Y210,S2/out/17,0,2024-04-27T16:33:30.742470,Output,1
57,D3020,GOOD_CNT_TR1,8043,2024-04-27T16:33:30.786480,Counting,1
63,D100,Encoder Value,377,2024-04-27T16:33:30.837672,Encoder,1
74,Y206,S2/out/15,1,2024-04-27T16:33:30.915260,Output,1
58,D3022,GOOD_CNT_TR2,8093,2024-04-27T16:33:30.946407,Counting,1
64,D100,Encoder Value,439,2024-04-27T16:33:31.015264,Encoder,1
19,X34,S2/in/01,1,2024-04-27T16:33:31.051545,Input,1
75,Y211,S2/out/18,1,2024-04-27T16:33:31.089253,Output,1
59,D3024,GOOD_CNT_TR3,7926,2024-04-27T16:33:31.130792,Counting,1
65,D100,Encoder Value,513,2024-04-27T16:33:31.231482,Encoder,1
76,Y22,S2/out/01,0,2024-04-27T16:33:31.295328,Output,1
66,D100,Encoder Value,561,2024-04-27T16:33:31.370127,Encoder,1
60,D3026,GOOD_CNT_TR4,7969,2024-04-27T16:33:31.403112,Counting,1
61,D3039,productCount,-32250,2024-04-27T16:33:31.427448,Counting,1
67,D100,Encoder Value,610,2024-04-27T16:33:31.513317,Encoder,1
77,Y33,S2/out/06,0,2024-04-27T16:33:31.529131,Output,1
68,D100,Encoder Value,649,2024-04-27T16:33:31.626281,Encoder,1
78,Y34,S2/out/07,0,2024-04-27T16:33:31.730056,Output,1
69,D100,Encoder Value,707,2024-04-27T16:33:31.795053,Encoder,1
79,Y35,S2/out/08,0,2024-04-27T16:33:31.890842,Output,1
70,D100,Encoder Value,754,2024-04-27T16:33:31.929434,Encoder,1
80,Y36,S2/out/09,0,2024-04-27T16:33:32.003853,Output,1
71,D100,Encoder Value,797,2024-04-27T16:33:32.048508,Encoder,1
20,X33,S2/in/00,1,2024-04-27T16:33:32.095032,Input,1
81,Y206,S2/out/15,0,2024-04-27T16:33:32.128180,Output,1
72,D100,Encoder Value,851,2024-04-27T16:33:32.201105,Encoder,1
21,X34,S2/in/01,0,2024-04-27T16:33:32.243760,Input,1
82,Y211,S2/out/18,0,2024-04-27T16:33:32.283236,Output,1
73,D100,Encoder Value,914,2024-04-27T16:33:32.383530,Encoder,1
83,Y22,S2/out/01,1,2024-04-27T16:33:32.443821,Output,1
74,D100,Encoder Value,963,2024-04-27T16:33:32.527457,Encoder,1
62,D3012,goodProductRaw,32035,2024-04-27T16:33:32.568457,Counting,1
75,D100,Encoder Value,9,2024-04-27T16:33:32.656237,Encoder,1
84,Y33,S2/out/06,1,2024-04-27T16:33:32.671475,Output,1
63,D3150,ACT_BATCH_CNT,1722,2024-04-27T16:33:32.693571,Counting,1
76,D100,Encoder Value,54,2024-04-27T16:33:32.789982,Encoder,1
64,D3000,TOTAL_CNT_TR1,8334,2024-04-27T16:33:32.820461,Counting,1
85,Y34,S2/out/07,1,2024-04-27T16:33:32.929421,Output,1
77,D100,Encoder Value,114,2024-04-27T16:33:32.963738,Encoder,1
86,Y35,S2/out/08,1,2024-04-27T16:33:33.056286,Output,1
65,D3002,TOTAL_CNT_TR2,8328,2024-04-27T16:33:33.071833,Counting,1
78,D100,Encoder Value,159,2024-04-27T16:33:33.090759,Encoder,1
87,Y36,S2/out/09,1,2024-04-27T16:33:33.164690,Output,1
66,D3004,TOTAL_CNT_TR3,8323,2024-04-27T16:33:33.171743,Counting,1
79,D100,Encoder Value,202,2024-04-27T16:33:33.211989,Encoder,1
67,D3006,TOTAL_CNT_TR4,8305,2024-04-27T16:33:33.287237,Counting,1
80,D100,Encoder Value,243,2024-04-27T16:33:33.327563,Encoder,1
68,D3020,GOOD_CNT_TR1,8044,2024-04-27T16:33:33.393910,Counting,1
81,D100,Encoder Value,284,2024-04-27T16:33:33.450222,Encoder,1
88,Y206,S2/out/15,1,2024-04-27T16:33:33.496802,Output,1
69,D3022,GOOD_CNT_TR2,8094,2024-04-27T16:33:33.505342,Counting,1
82,D100,Encoder Value,332,2024-04-27T16:33:33.589161,Encoder,1
22,X33,S2/in/00,0,2024-04-27T16:33:33.608143,Input,1
89,Y211,S2/out/18,1,2024-04-27T16:33:33.633747,Output,1
23,X34,S2/in/01,1,2024-04-27T16:33:33.733710,Input,1
83,D100,Encoder Value,380,2024-04-27T16:33:33.816745,Encoder,1
70,D3024,GOOD_CNT_TR3,7927,2024-04-27T16:33:33.841262,Counting,1
84,D100,Encoder Value,457,2024-04-27T16:33:33.944670,Encoder,1
90,Y206,S2/out/15,0,2024-04-27T16:33:33.976444,Output,1
71,D3026,GOOD_CNT_TR4,7970,2024-04-27T16:33:34.053169,Counting,1
85,D100,Encoder Value,502,2024-04-27T16:33:34.077715,Encoder,1
72,D3039,productCount,-32246,2024-04-27T16:33:34.166452,Counting,1
86,D100,Encoder Value,549,2024-04-27T16:33:34.212079,Encoder,1
91,Y211,S2/out/18,0,2024-04-27T16:33:34.312038,Output,1
87,D100,Encoder Value,593,2024-04-27T16:33:34.340805,Encoder,1
92,Y22,S2/out/01,0,2024-04-27T16:33:34.519332,Output,1
88,D100,Encoder Value,634,2024-04-27T16:33:34.549804,Encoder,1
93,Y33,S2/out/06,0,2024-04-27T16:33:34.642123,Output,1
89,D100,Encoder Value,712,2024-04-27T16:33:34.682488,Encoder,1
94,Y34,S2/out/07,0,2024-04-27T16:33:34.765023,Output,1
90,D100,Encoder Value,758,2024-04-27T16:33:34.819468,Encoder,1
95,Y35,S2/out/08,0,2024-04-27T16:33:34.984156,Output,1
91,D100,Encoder Value,842,2024-04-27T16:33:35.052238,Encoder,1
24,X33,S2/in/00,1,2024-04-27T16:33:35.099784,Input,1
96,Y36,S2/out/09,0,2024-04-27T16:33:35.128830,Output,1
92,D100,Encoder Value,895,2024-04-27T16:33:35.205224,Encoder,1
25,X34,S2/in/01,0,2024-04-27T16:33:35.242403,Input,1
93,D100,Encoder Value,946,2024-04-27T16:33:35.354298,Encoder,1
97,Y22,S2/out/01,1,2024-04-27T16:33:35.386517,Output,1
94,D100,Encoder Value,990,2024-04-27T16:33:35.472450,Encoder,1
98,Y33,S2/out/06,1,2024-04-27T16:33:35.500654,Output,1
73,D3012,goodProductRaw,32039,2024-04-27T16:33:35.570810,Counting,1
95,D100,Encoder Value,35,2024-04-27T16:33:35.607032,Encoder,1
74,D3150,ACT_BATCH_CNT,1726,2024-04-27T16:33:35.683299,Counting,1
99,Y34,S2/out/07,1,2024-04-27T16:33:35.714693,Output,1
96,D100,Encoder Value,80,2024-04-27T16:33:35.742766,Encoder,1
75,D3000,TOTAL_CNT_TR1,8335,2024-04-27T16:33:35.810651,Counting,1
100,Y35,S2/out/08,1,2024-04-27T16:33:35.841266,Output,1
76,D3002,TOTAL_CNT_TR2,8329,2024-04-27T16:33:35.917681,Counting,1
101,Y36,S2/out/09,1,2024-04-27T16:33:35.949153,Output,1
97,D100,Encoder Value,127,2024-04-27T16:33:35.984129,Encoder,1
77,D3004,TOTAL_CNT_TR3,8324,2024-04-27T16:33:36.044434,Counting,1
102,Y210,S2/out/17,1,2024-04-27T16:33:36.087362,Output,1
98,D100,Encoder Value,217,2024-04-27T16:33:36.135917,Encoder,1
78,D3006,TOTAL_CNT_TR4,8306,2024-04-27T16:33:36.193328,Counting,1
103,Y30,S2/out/03,1,2024-04-27T16:33:36.235504,Output,1
104,Y206,S2/out/15,1,2024-04-27T16:33:36.282210,Output,1
99,D100,Encoder Value,285,2024-04-27T16:33:36.332457,Encoder,1
79,D3020,GOOD_CNT_TR1,8045,2024-04-27T16:33:36.359664,Counting,1
26,X33,S2/in/00,0,2024-04-27T16:33:36.410008,Input,1
105,Y210,S2/out/17,0,2024-04-27T16:33:36.445981,Output,1
100,D100,Encoder Value,338,2024-04-27T16:33:36.483314,Encoder,1
80,D3022,GOOD_CNT_TR2,8095,2024-04-27T16:33:36.511520,Counting,1
27,X34,S2/in/01,1,2024-04-27T16:33:36.558959,Input,1
101,D100,Encoder Value,388,2024-04-27T16:33:36.619016,Encoder,1
81,D3024,GOOD_CNT_TR3,7928,2024-04-27T16:33:36.646589,Counting,1
106,Y30,S2/out/03,0,2024-04-27T16:33:36.696362,Output,1
102,D100,Encoder Value,435,2024-04-27T16:33:36.761394,Encoder,1
107,Y211,S2/out/18,1,2024-04-27T16:33:36.813916,Output,1
82,D3026,GOOD_CNT_TR4,7971,2024-04-27T16:33:36.868722,Counting,1
103,D100,Encoder Value,482,2024-04-27T16:33:36.898243,Encoder,1
83,D3039,productCount,-32242,2024-04-27T16:33:36.985641,Counting,1
104,D100,Encoder Value,526,2024-04-27T16:33:37.025390,Encoder,1
108,Y206,S2/out/15,0,2024-04-27T16:33:37.062132,Output,1
105,D100,Encoder Value,572,2024-04-27T16:33:37.158600,Encoder,1
109,Y211,S2/out/18,0,2024-04-27T16:33:37.181423,Output,1
106,D100,Encoder Value,618,2024-04-27T16:33:37.376942,Encoder,1
110,Y22,S2/out/01,0,2024-04-27T16:33:37.399216,Output,1
107,D100,Encoder Value,691,2024-04-27T16:33:37.503462,Encoder,1
111,Y33,S2/out/06,0,2024-04-27T16:33:37.598447,Output,1
108,D100,Encoder Value,733,2024-04-27T16:33:37.627493,Encoder,1
112,Y34,S2/out/07,0,2024-04-27T16:33:37.716891,Output,1
109,D100,Encoder Value,778,2024-04-27T16:33:37.751930,Encoder,1
28,X33,S2/in/00,1,2024-04-27T16:33:37.844515,Input,1
110,D100,Encoder Value,848,2024-04-27T16:33:37.949226,Encoder,1
113,Y35,S2/out/08,0,2024-04-27T16:33:38.006029,Output,1
29,X34,S2/in/01,0,2024-04-27T16:33:38.057192,Input,1
111,D100,Encoder Value,901,2024-04-27T16:33:38.101955,Encoder,1
114,Y36,S2/out/09,0,2024-04-27T16:33:38.149053,Output,1
112,D100,Encoder Value,947,2024-04-27T16:33:38.235954,Encoder,1
115,Y22,S2/out/01,1,2024-04-27T16:33:38.279127,Output,1
116,Y33,S2/out/06,1,2024-04-27T16:33:38.397362,Output,1
84,D3012,goodProductRaw,32043,2024-04-27T16:33:38.463631,Counting,1
113,D100,Encoder Value,994,2024-04-27T16:33:38.477718,Encoder,1
117,Y34,S2/out/07,1,2024-04-27T16:33:38.529719,Output,1
85,D3150,ACT_BATCH_CNT,1730,2024-04-27T16:33:38.596337,Counting,1
114,D100,Encoder Value,82,2024-04-27T16:33:38.625449,Encoder,1
118,Y35,S2/out/08,1,2024-04-27T16:33:38.668127,Output,1
119,Y36,S2/out/09,1,2024-04-27T16:33:38.699345,Output,1
86,D3000,TOTAL_CNT_TR1,8336,2024-04-27T16:33:38.766336,Counting,1
87,D3002,TOTAL_CNT_TR2,8330,2024-04-27T16:33:38.801186,Counting,1
88,D3004,TOTAL_CNT_TR3,8325,2024-04-27T16:33:38.900662,Counting,1
115,D100,Encoder Value,152,2024-04-27T16:33:38.916518,Encoder,1
89,D3006,TOTAL_CNT_TR4,8307,2024-04-27T16:33:39.019123,Counting,1
116,D100,Encoder Value,228,2024-04-27T16:33:39.045683,Encoder,1
90,D3020,GOOD_CNT_TR1,8046,2024-04-27T16:33:39.132114,Counting,1
117,D100,Encoder Value,269,2024-04-27T16:33:39.165713,Encoder,1
120,Y30,S2/out/03,1,2024-04-27T16:33:39.187721,Output,1
91,D3022,GOOD_CNT_TR2,8096,2024-04-27T16:33:39.249217,Counting,1
118,D100,Encoder Value,315,2024-04-27T16:33:39.299745,Encoder,1
30,X33,S2/in/00,0,2024-04-27T16:33:39.330304,Input,1
92,D3024,GOOD_CNT_TR3,7929,2024-04-27T16:33:39.392533,Counting,1
121,Y206,S2/out/15,1,2024-04-27T16:33:39.446108,Output,1
119,D100,Encoder Value,389,2024-04-27T16:33:39.507613,Encoder,1
93,D3026,GOOD_CNT_TR4,7972,2024-04-27T16:33:39.580596,Counting,1
122,Y30,S2/out/03,0,2024-04-27T16:33:39.641963,Output,1
120,D100,Encoder Value,448,2024-04-27T16:33:39.675802,Encoder,1
94,D3039,productCount,-32238,2024-04-27T16:33:39.727942,Counting,1
123,Y206,S2/out/15,0,2024-04-27T16:33:39.779020,Output,1
31,X34,S2/in/01,1,2024-04-27T16:33:39.810805,Input,1
121,D100,Encoder Value,501,2024-04-27T16:33:39.833032,Encoder,1
124,Y211,S2/out/18,1,2024-04-27T16:33:39.912639,Output,1
122,D100,Encoder Value,545,2024-04-27T16:33:39.961594,Encoder,1
123,D100,Encoder Value,585,2024-04-27T16:33:40.075079,Encoder,1
125,Y22,S2/out/01,0,2024-04-27T16:33:40.123237,Output,1
124,D100,Encoder Value,625,2024-04-27T16:33:40.194020,Encoder,1
126,Y33,S2/out/06,0,2024-04-27T16:33:40.234695,Output,1
125,D100,Encoder Value,673,2024-04-27T16:33:40.332010,Encoder,1
127,Y34,S2/out/07,0,2024-04-27T16:33:40.364915,Output,1
126,D100,Encoder Value,720,2024-04-27T16:33:40.466520,Encoder,1
128,Y35,S2/out/08,0,2024-04-27T16:33:40.492636,Output,1
127,D100,Encoder Value,768,2024-04-27T16:33:40.605840,Encoder,1
129,Y36,S2/out/09,0,2024-04-27T16:33:40.700274,Output,1
32,X33,S2/in/00,1,2024-04-27T16:33:40.716303,Input,1
130,Y211,S2/out/18,0,2024-04-27T16:33:40.823616,Output,1
128,D100,Encoder Value,813,2024-04-27T16:33:40.841713,Encoder,1
33,X34,S2/in/01,0,2024-04-27T16:33:40.862157,Input,1
129,D100,Encoder Value,898,2024-04-27T16:33:40.973619,Encoder,1
130,D100,Encoder Value,947,2024-04-27T16:33:41.113272,Encoder,1
95,D3012,goodProductRaw,32047,2024-04-27T16:33:41.165843,Counting,1
131,Y22,S2/out/01,1,2024-04-27T16:33:41.181479,Output,1
131,D100,Encoder Value,995,2024-04-27T16:33:41.256667,Encoder,1
96,D3150,ACT_BATCH_CNT,1734,2024-04-27T16:33:41.301838,Counting,1
132,Y33,S2/out/06,1,2024-04-27T16:33:41.331496,Output,1
132,D100,Encoder Value,44,2024-04-27T16:33:41.405620,Encoder,1
97,D3000,TOTAL_CNT_TR1,8337,2024-04-27T16:33:41.437552,Counting,1
133,Y34,S2/out/07,1,2024-04-27T16:33:41.448081,Output,1
133,D100,Encoder Value,92,2024-04-27T16:33:41.547917,Encoder,1
98,D3002,TOTAL_CNT_TR2,8331,2024-04-27T16:33:41.565715,Counting,1
134,Y35,S2/out/08,1,2024-04-27T16:33:41.568004,Output,1
134,D100,Encoder Value,137,2024-04-27T16:33:41.676149,Encoder,1
135,Y36,S2/out/09,1,2024-04-27T16:33:41.693727,Output,1
99,D3004,TOTAL_CNT_TR3,8326,2024-04-27T16:33:41.776121,Counting,1
100,D3006,TOTAL_CNT_TR4,8308,2024-04-27T16:33:41.878994,Counting,1
135,D100,Encoder Value,182,2024-04-27T16:33:41.891576,Encoder,1
101,D3020,GOOD_CNT_TR1,8047,2024-04-27T16:33:41.992481,Counting,1
